X Coordinate, Y Coordinate, Z Coordinate
1621.3645,224.4481,-0.1596,
1621.6642,225.0958,-0.2511,
1621.3645,224.4481,-0.1596,
1621.8485,224.6875,-0.2491,
1621.6642,225.0958,-0.2511,
1621.6642,225.0958,-0.2511,
1621.8485,224.6875,-0.2491,
1622.1521,225.3239,-0.3611,
1621.8485,224.6875,-0.2491,
1622.3293,224.9254,-0.3582,
1622.1521,225.3239,-0.3611,
1622.1521,225.3239,-0.3611,
1622.3293,224.9254,-0.3582,
1622.6359,225.5502,-0.4908,
1622.3293,224.9254,-0.3582,
1622.8063,225.1613,-0.4869,
1622.6359,225.5502,-0.4908,
1622.6359,225.5502,-0.4908,
1622.8063,225.1613,-0.4869,
1623.1151,225.7744,-0.6400,
1622.8063,225.1613,-0.4869,
1623.2787,225.3949,-0.6349,
1623.1151,225.7744,-0.6400,
1623.1151,225.7744,-0.6400,
1623.2787,225.3949,-0.6349,
1623.5890,225.9960,-0.8084,
1623.2787,225.3949,-0.6349,
1623.7460,225.6261,-0.8020,
1623.5890,225.9960,-0.8084,
1623.5890,225.9960,-0.8084,
1623.7460,225.6261,-0.8020,
1624.0570,226.2149,-0.9960,
1623.7460,225.6261,-0.8020,
1624.2074,225.8544,-0.9880,
1624.0570,226.2149,-0.9960,
1624.0570,226.2149,-0.9960,
1624.2074,225.8544,-0.9880,
1624.5186,226.4308,-1.2023,
1624.2074,225.8544,-0.9880,
1624.6625,226.0795,-1.1927,
1624.5186,226.4308,-1.2023,
1624.5186,226.4308,-1.2023,
1624.6625,226.0795,-1.1927,
1624.9728,226.6432,-1.4271,
1624.6625,226.0795,-1.1927,
1625.1106,226.3011,-1.4158,
1624.9728,226.6432,-1.4271,
1624.9728,226.6432,-1.4271,
1625.1106,226.3011,-1.4158,
1625.4194,226.8521,-1.6702,
1625.1106,226.3011,-1.4158,
1625.5511,226.5190,-1.6569,
1625.4194,226.8521,-1.6702,
1625.4194,226.8521,-1.6702,
1625.5511,226.5190,-1.6569,
1625.8575,227.0571,-1.9311,
1625.5511,226.5190,-1.6569,
1625.9834,226.7329,-1.9159,
1625.8575,227.0571,-1.9311,
1625.8575,227.0571,-1.9311,
1625.9834,226.7329,-1.9159,
1626.2869,227.2578,-2.2097,
1625.9834,226.7329,-1.9159,
1626.4070,226.9424,-2.1923,
1626.2869,227.2578,-2.2097,
1626.2869,227.2578,-2.2097,
1626.4070,226.9424,-2.1923,
1626.7064,227.4541,-2.5053,
1626.4070,226.9424,-2.1923,
1626.8212,227.1473,-2.4857,
1626.7064,227.4541,-2.5053,
1626.7064,227.4541,-2.5053,
1626.8212,227.1473,-2.4857,
1627.1161,227.6457,-2.8178,
1626.8212,227.1473,-2.4857,
1627.2255,227.3473,-2.7958,
1627.1161,227.6457,-2.8178,
1627.1161,227.6457,-2.8178,
1627.2255,227.3473,-2.7958,
1627.5151,227.8323,-3.1466,
1627.2255,227.3473,-2.7958,
1627.6195,227.5422,-3.1221,
1627.5151,227.8323,-3.1466,
1627.5151,227.8323,-3.1466,
1627.6195,227.5422,-3.1221,
1627.9028,228.0137,-3.4914,
1627.6195,227.5422,-3.1221,
1628.0026,227.7316,-3.4643,
1627.9028,228.0137,-3.4914,
1627.9028,228.0137,-3.4914,
1628.0026,227.7316,-3.4643,
1628.2789,228.1896,-3.8516,
1628.0026,227.7316,-3.4643,
1628.3741,227.9155,-3.8219,
1628.2789,228.1896,-3.8516,
1628.2789,228.1896,-3.8516,
1628.3741,227.9155,-3.8219,
1628.6428,228.3598,-4.2267,
1628.3741,227.9155,-3.8219,
1628.7338,228.0933,-4.1943,
1628.6428,228.3598,-4.2267,
1628.6428,228.3598,-4.2267,
1628.7338,228.0933,-4.1943,
1628.9940,228.5240,-4.6164,
1628.7338,228.0933,-4.1943,
1629.0809,228.2651,-4.5811,
1628.9940,228.5240,-4.6164,
1628.9940,228.5240,-4.6164,
1629.0809,228.2651,-4.5811,
1629.3320,228.6821,-5.0199,
1629.0809,228.2651,-4.5811,
1629.4153,228.4305,-4.9818,
1629.3320,228.6821,-5.0199,
1629.3320,228.6821,-5.0199,
1629.4153,228.4305,-4.9818,
1629.6565,228.8338,-5.4369,
1629.4153,228.4305,-4.9818,
1629.7363,228.5892,-5.3958,
1629.6565,228.8338,-5.4369,
1619.4086,223.4806,0.0000,
1619.6365,223.0320,-0.0000,
1619.8992,223.7233,-0.0100,
1619.6365,223.0320,-0.0000,
1620.1199,223.2844,-0.0099,
1619.8992,223.7233,-0.0100,
1619.8992,223.7233,-0.0100,
1620.1199,223.2844,-0.0099,
1620.3892,223.9656,-0.0399,
1620.1199,223.2844,-0.0099,
1620.6027,223.5365,-0.0396,
1620.3892,223.9656,-0.0399,
1620.3892,223.9656,-0.0399,
1620.6027,223.5365,-0.0396,
1620.8777,224.2073,-0.0898,
1620.6027,223.5365,-0.0396,
1621.0841,223.7878,-0.0891,
1620.8777,224.2073,-0.0898,
1620.8777,224.2073,-0.0898,
1621.0841,223.7878,-0.0891,
1621.3645,224.4481,-0.1596,
1621.0841,223.7878,-0.0891,
1621.5636,224.0382,-0.1584,
1621.3645,224.4481,-0.1596,
1621.3645,224.4481,-0.1596,
1621.5636,224.0382,-0.1584,
1621.8485,224.6875,-0.2491,
1621.5636,224.0382,-0.1584,
1622.0405,224.2873,-0.2472,
1621.8485,224.6875,-0.2491,
1621.8485,224.6875,-0.2491,
1622.0405,224.2873,-0.2472,
1622.3293,224.9254,-0.3582,
1622.0405,224.2873,-0.2472,
1622.5143,224.5347,-0.3555,
1622.3293,224.9254,-0.3582,
1622.3293,224.9254,-0.3582,
1622.5143,224.5347,-0.3555,
1622.8063,225.1613,-0.4869,
1622.5143,224.5347,-0.3555,
1622.9843,224.7801,-0.4832,
1622.8063,225.1613,-0.4869,
1622.8063,225.1613,-0.4869,
1622.9843,224.7801,-0.4832,
1623.2787,225.3949,-0.6349,
1622.9843,224.7801,-0.4832,
1623.4498,225.0232,-0.6301,
1623.2787,225.3949,-0.6349,
1623.2787,225.3949,-0.6349,
1623.4498,225.0232,-0.6301,
1623.7460,225.6261,-0.8020,
1623.4498,225.0232,-0.6301,
1623.9103,225.2637,-0.7960,
1623.7460,225.6261,-0.8020,
1623.7460,225.6261,-0.8020,
1623.9103,225.2637,-0.7960,
1624.2074,225.8544,-0.9880,
1623.9103,225.2637,-0.7960,
1624.3652,225.5012,-0.9806,
1624.2074,225.8544,-0.9880,
1624.2074,225.8544,-0.9880,
1624.3652,225.5012,-0.9806,
1624.6625,226.0795,-1.1927,
1624.3652,225.5012,-0.9806,
1624.8138,225.7355,-1.1838,
1624.6625,226.0795,-1.1927,
1624.6625,226.0795,-1.1927,
1624.8138,225.7355,-1.1838,
1625.1106,226.3011,-1.4158,
1624.8138,225.7355,-1.1838,
1625.2556,225.9662,-1.4052,
1625.1106,226.3011,-1.4158,
1625.1106,226.3011,-1.4158,
1625.2556,225.9662,-1.4052,
1625.5511,226.5190,-1.6569,
1625.2556,225.9662,-1.4052,
1625.6899,226.1930,-1.6447,
1625.5511,226.5190,-1.6569,
1625.5511,226.5190,-1.6569,
1625.6899,226.1930,-1.6447,
1625.9834,226.7329,-1.9159,
1625.6899,226.1930,-1.6447,
1626.1163,226.4156,-1.9017,
1625.9834,226.7329,-1.9159,
1625.9834,226.7329,-1.9159,
1626.1163,226.4156,-1.9017,
1626.4070,226.9424,-2.1923,
1626.1163,226.4156,-1.9017,
1626.5341,226.6338,-2.1761,
1626.4070,226.9424,-2.1923,
1626.4070,226.9424,-2.1923,
1626.5341,226.6338,-2.1761,
1626.8212,227.1473,-2.4857,
1626.5341,226.6338,-2.1761,
1626.9427,226.8472,-2.4674,
1626.8212,227.1473,-2.4857,
1626.8212,227.1473,-2.4857,
1626.9427,226.8472,-2.4674,
1627.2255,227.3473,-2.7958,
1626.9427,226.8472,-2.4674,
1627.3418,227.0555,-2.7753,
1627.2255,227.3473,-2.7958,
1627.2255,227.3473,-2.7958,
1627.3418,227.0555,-2.7753,
1627.6195,227.5422,-3.1221,
1627.3418,227.0555,-2.7753,
1627.7305,227.2586,-3.0994,
1627.6195,227.5422,-3.1221,
1627.6195,227.5422,-3.1221,
1627.7305,227.2586,-3.0994,
1628.0026,227.7316,-3.4643,
1627.7305,227.2586,-3.0994,
1628.1086,227.4560,-3.4392,
1628.0026,227.7316,-3.4643,
1628.0026,227.7316,-3.4643,
1628.1086,227.4560,-3.4392,
1628.3741,227.9155,-3.8219,
1628.1086,227.4560,-3.4392,
1628.4756,227.6476,-3.7943,
1628.3741,227.9155,-3.8219,
1628.3741,227.9155,-3.8219,
1628.4756,227.6476,-3.7943,
1628.7338,228.0933,-4.1943,
1628.4756,227.6476,-3.7943,
1628.8308,227.8331,-4.1641,
1628.7338,228.0933,-4.1943,
1628.7338,228.0933,-4.1943,
1628.8308,227.8331,-4.1641,
1629.0809,228.2651,-4.5811,
1628.8308,227.8331,-4.1641,
1629.1738,228.0123,-4.5484,
1629.0809,228.2651,-4.5811,
1629.0809,228.2651,-4.5811,
1629.1738,228.0123,-4.5484,
1629.4153,228.4305,-4.9818,
1629.1738,228.0123,-4.5484,
1629.5043,228.1848,-4.9464,
1629.4153,228.4305,-4.9818,
1629.4153,228.4305,-4.9818,
1629.5043,228.1848,-4.9464,
1629.7363,228.5892,-5.3958,
1629.5043,228.1848,-4.9464,
1629.8218,228.3506,-5.3577,
1629.7363,228.5892,-5.3958,
1618.9767,224.4041,0.0000,
1619.1886,223.9379,0.0000,
1619.4817,224.6269,-0.0102,
1619.1886,223.9379,0.0000,
1619.6864,224.1707,-0.0101,
1619.4817,224.6269,-0.0102,
1619.4817,224.6269,-0.0102,
1619.6864,224.1707,-0.0101,
1619.9860,224.8494,-0.0406,
1619.6864,224.1707,-0.0101,
1620.1835,224.4032,-0.0403,
1619.9860,224.8494,-0.0406,
1619.9860,224.8494,-0.0406,
1620.1835,224.4032,-0.0403,
1620.4889,225.0714,-0.0913,
1620.1835,224.4032,-0.0403,
1620.6792,224.6351,-0.0906,
1620.4889,225.0714,-0.0913,
1620.4889,225.0714,-0.0913,
1620.6792,224.6351,-0.0906,
1620.9896,225.2924,-0.1623,
1620.6792,224.6351,-0.0906,
1621.1731,224.8661,-0.1609,
1620.9896,225.2924,-0.1623,
1620.9896,225.2924,-0.1623,
1621.1731,224.8661,-0.1609,
1621.4879,225.5122,-0.2533,
1621.1731,224.8661,-0.1609,
1621.6642,225.0958,-0.2511,
1621.4879,225.5122,-0.2533,
1621.4879,225.5122,-0.2533,
1621.6642,225.0958,-0.2511,
1621.9825,225.7306,-0.3642,
1621.6642,225.0958,-0.2511,
1622.1521,225.3239,-0.3611,
1621.9825,225.7306,-0.3642,
1621.9825,225.7306,-0.3642,
1622.1521,225.3239,-0.3611,
1622.4733,225.9471,-0.4950,
1622.1521,225.3239,-0.3611,
1622.6359,225.5502,-0.4908,
1622.4733,225.9471,-0.4950,
1622.4733,225.9471,-0.4950,
1622.6359,225.5502,-0.4908,
1622.9591,226.1615,-0.6455,
1622.6359,225.5502,-0.4908,
1623.1151,225.7744,-0.6400,
1622.9591,226.1615,-0.6455,
1622.9591,226.1615,-0.6455,
1623.1151,225.7744,-0.6400,
1623.4397,226.3736,-0.8154,
1623.1151,225.7744,-0.6400,
1623.5890,225.9960,-0.8084,
1623.4397,226.3736,-0.8154,
1623.4397,226.3736,-0.8154,
1623.5890,225.9960,-0.8084,
1623.9141,226.5830,-1.0045,
1623.5890,225.9960,-0.8084,
1624.0570,226.2149,-0.9960,
1623.9141,226.5830,-1.0045,
1623.9141,226.5830,-1.0045,
1624.0570,226.2149,-0.9960,
1624.3820,226.7894,-1.2125,
1624.0570,226.2149,-0.9960,
1624.5186,226.4308,-1.2023,
1624.3820,226.7894,-1.2125,
1624.3820,226.7894,-1.2125,
1624.5186,226.4308,-1.2023,
1624.8424,226.9926,-1.4393,
1624.5186,226.4308,-1.2023,
1624.9728,226.6432,-1.4271,
1624.8424,226.9926,-1.4393,
1624.8424,226.9926,-1.4393,
1624.9728,226.6432,-1.4271,
1625.2949,227.1923,-1.6844,
1624.9728,226.6432,-1.4271,
1625.4194,226.8521,-1.6702,
1625.2949,227.1923,-1.6844,
1625.2949,227.1923,-1.6844,
1625.4194,226.8521,-1.6702,
1625.7389,227.3883,-1.9475,
1625.4194,226.8521,-1.6702,
1625.8575,227.0571,-1.9311,
1625.7389,227.3883,-1.9475,
1625.7389,227.3883,-1.9475,
1625.8575,227.0571,-1.9311,
1626.1737,227.5801,-2.2283,
1625.8575,227.0571,-1.9311,
1626.2869,227.2578,-2.2097,
1626.1737,227.5801,-2.2283,
1626.1737,227.5801,-2.2283,
1626.2869,227.2578,-2.2097,
1626.5988,227.7677,-2.5264,
1626.2869,227.2578,-2.2097,
1626.7064,227.4541,-2.5053,
1626.5988,227.7677,-2.5264,
1626.5988,227.7677,-2.5264,
1626.7064,227.4541,-2.5053,
1627.0135,227.9507,-2.8414,
1626.7064,227.4541,-2.5053,
1627.1161,227.6457,-2.8178,
1627.0135,227.9507,-2.8414,
1627.0135,227.9507,-2.8414,
1627.1161,227.6457,-2.8178,
1627.4174,228.1290,-3.1729,
1627.1161,227.6457,-2.8178,
1627.5151,227.8323,-3.1466,
1627.4174,228.1290,-3.1729,
1627.4174,228.1290,-3.1729,
1627.5151,227.8323,-3.1466,
1627.8098,228.3022,-3.5204,
1627.5151,227.8323,-3.1466,
1627.9028,228.0137,-3.4914,
1627.8098,228.3022,-3.5204,
1627.8098,228.3022,-3.5204,
1627.9028,228.0137,-3.4914,
1628.1903,228.4701,-3.8834,
1627.9028,228.0137,-3.4914,
1628.2789,228.1896,-3.8516,
1628.1903,228.4701,-3.8834,
1628.1903,228.4701,-3.8834,
1628.2789,228.1896,-3.8516,
1628.5582,228.6324,-4.2615,
1628.2789,228.1896,-3.8516,
1628.6428,228.3598,-4.2267,
1628.5582,228.6324,-4.2615,
1628.5582,228.6324,-4.2615,
1628.6428,228.3598,-4.2267,
1628.9133,228.7891,-4.6541,
1628.6428,228.3598,-4.2267,
1628.9940,228.5240,-4.6164,
1628.9133,228.7891,-4.6541,
1628.9133,228.7891,-4.6541,
1628.9940,228.5240,-4.6164,
1629.2548,228.9398,-5.0608,
1628.9940,228.5240,-4.6164,
1629.3320,228.6821,-5.0199,
1629.2548,228.9398,-5.0608,
1629.2548,228.9398,-5.0608,
1629.3320,228.6821,-5.0199,
1629.5824,229.0844,-5.4809,
1629.3320,228.6821,-5.0199,
1629.6565,228.8338,-5.4369,
1629.5824,229.0844,-5.4809,
1629.5824,229.0844,-5.4809,
1629.6565,228.8338,-5.4369,
1629.9668,228.9790,-5.8667,
1629.6565,228.8338,-5.4369,
1629.7363,228.5892,-5.3958,
1629.9668,228.9790,-5.8667,
1629.9668,228.9790,-5.8667,
1629.7363,228.5892,-5.3958,
1630.0435,228.7412,-5.8227,
1629.7363,228.5892,-5.3958,
1629.8218,228.3506,-5.3577,
1630.0435,228.7412,-5.8227,
1630.2134,228.2832,-5.7439,
1630.1484,228.4491,-5.7714,
1629.8218,228.3506,-5.3577,
1630.1484,228.4491,-5.7714,
1630.1257,228.5093,-5.7817,
1629.8218,228.3506,-5.3577,
1629.8218,228.3506,-5.3577,
1630.1257,228.5093,-5.7817,
1630.0435,228.7412,-5.8227,
1619.8724,222.5920,-0.0000,
1620.1161,222.1606,0.0000,
1620.3485,222.8540,-0.0098,
1620.1161,222.1606,0.0000,
1620.5847,222.4320,-0.0098,
1620.3485,222.8540,-0.0098,
1620.3485,222.8540,-0.0098,
1620.5847,222.4320,-0.0098,
1620.8239,223.1156,-0.0394,
1620.5847,222.4320,-0.0098,
1621.0527,222.7031,-0.0391,
1620.8239,223.1156,-0.0394,
1620.8239,223.1156,-0.0394,
1621.0527,222.7031,-0.0391,
1621.2981,223.3766,-0.0885,
1621.0527,222.7031,-0.0391,
1621.5195,222.9734,-0.0879,
1621.2981,223.3766,-0.0885,
1621.2981,223.3766,-0.0885,
1621.5195,222.9734,-0.0879,
1621.7703,223.6365,-0.1572,
1621.5195,222.9734,-0.0879,
1621.9846,223.2428,-0.1562,
1621.7703,223.6365,-0.1572,
1621.7703,223.6365,-0.1572,
1621.9846,223.2428,-0.1562,
1622.2401,223.8951,-0.2455,
1621.9846,223.2428,-0.1562,
1622.4471,223.5107,-0.2439,
1622.2401,223.8951,-0.2455,
1622.2401,223.8951,-0.2455,
1622.4471,223.5107,-0.2439,
1622.7068,224.1519,-0.3530,
1622.4471,223.5107,-0.2439,
1622.9067,223.7768,-0.3507,
1622.7068,224.1519,-0.3530,
1622.7068,224.1519,-0.3530,
1622.9067,223.7768,-0.3507,
1623.1697,224.4067,-0.4798,
1622.9067,223.7768,-0.3507,
1623.3625,224.0408,-0.4767,
1623.1697,224.4067,-0.4798,
1623.1697,224.4067,-0.4798,
1623.3625,224.0408,-0.4767,
1623.6284,224.6591,-0.6257,
1623.3625,224.0408,-0.4767,
1623.8141,224.3024,-0.6216,
1623.6284,224.6591,-0.6257,
1623.6284,224.6591,-0.6257,
1623.8141,224.3024,-0.6216,
1624.0820,224.9088,-0.7904,
1623.8141,224.3024,-0.6216,
1624.2609,224.5612,-0.7853,
1624.0820,224.9088,-0.7904,
1624.0820,224.9088,-0.7904,
1624.2609,224.5612,-0.7853,
1624.5302,225.1554,-0.9738,
1624.2609,224.5612,-0.7853,
1624.7024,224.8169,-0.9675,
1624.5302,225.1554,-0.9738,
1624.5302,225.1554,-0.9738,
1624.7024,224.8169,-0.9675,
1624.9722,225.3987,-1.1756,
1624.7024,224.8169,-0.9675,
1625.1378,225.0691,-1.1680,
1624.9722,225.3987,-1.1756,
1624.9722,225.3987,-1.1756,
1625.1378,225.0691,-1.1680,
1625.4077,225.6383,-1.3955,
1625.1378,225.0691,-1.1680,
1625.5667,225.3175,-1.3866,
1625.4077,225.6383,-1.3955,
1625.4077,225.6383,-1.3955,
1625.5667,225.3175,-1.3866,
1625.8358,225.8739,-1.6333,
1625.5667,225.3175,-1.3866,
1625.9884,225.5618,-1.6228,
1625.8358,225.8739,-1.6333,
1625.8358,225.8739,-1.6333,
1625.9884,225.5618,-1.6228,
1626.2560,226.1052,-1.8886,
1625.9884,225.5618,-1.6228,
1626.4025,225.8016,-1.8766,
1626.2560,226.1052,-1.8886,
1626.2560,226.1052,-1.8886,
1626.4025,225.8016,-1.8766,
1626.6678,226.3319,-2.1612,
1626.4025,225.8016,-1.8766,
1626.8083,226.0367,-2.1474,
1626.6678,226.3319,-2.1612,
1626.6678,226.3319,-2.1612,
1626.8083,226.0367,-2.1474,
1627.0709,226.5537,-2.4506,
1626.8083,226.0367,-2.1474,
1627.2056,226.2668,-2.4350,
1627.0709,226.5537,-2.4506,
1627.0709,226.5537,-2.4506,
1627.2056,226.2668,-2.4350,
1627.4644,226.7703,-2.7564,
1627.2056,226.2668,-2.4350,
1627.5935,226.4915,-2.7390,
1627.4644,226.7703,-2.7564,
1627.4644,226.7703,-2.7564,
1627.5935,226.4915,-2.7390,
1627.8479,226.9814,-3.0784,
1627.5935,226.4915,-2.7390,
1627.9718,226.7105,-3.0590,
1627.8479,226.9814,-3.0784,
1627.8479,226.9814,-3.0784,
1627.9718,226.7105,-3.0590,
1628.2211,227.1867,-3.4159,
1627.9718,226.7105,-3.0590,
1628.3396,226.9236,-3.3946,
1628.2211,227.1867,-3.4159,
1628.2211,227.1867,-3.4159,
1628.3396,226.9236,-3.3946,
1628.5833,227.3860,-3.7687,
1628.3396,226.9236,-3.3946,
1628.6969,227.1305,-3.7452,
1628.5833,227.3860,-3.7687,
1628.5833,227.3860,-3.7687,
1628.6969,227.1305,-3.7452,
1628.9340,227.5790,-4.1363,
1628.6969,227.1305,-3.7452,
1629.0430,227.3309,-4.1106,
1628.9340,227.5790,-4.1363,
1628.9340,227.5790,-4.1363,
1629.0430,227.3309,-4.1106,
1629.2727,227.7655,-4.5181,
1629.0430,227.3309,-4.1106,
1629.3773,227.5246,-4.4902,
1629.2727,227.7655,-4.5181,
1629.2727,227.7655,-4.5181,
1629.3773,227.5246,-4.4902,
1629.5992,227.9452,-4.9136,
1629.3773,227.5246,-4.4902,
1629.6997,227.7113,-4.8834,
1629.5992,227.9452,-4.9136,
1629.5992,227.9452,-4.9136,
1629.6997,227.7113,-4.8834,
1629.9128,228.1178,-5.3224,
1629.6997,227.7113,-4.8834,
1630.0095,227.8908,-5.2899,
1629.9128,228.1178,-5.3224,
1619.6365,223.0320,-0.0000,
1619.8724,222.5920,-0.0000,
1620.1199,223.2844,-0.0099,
1619.8724,222.5920,-0.0000,
1620.3485,222.8540,-0.0098,
1620.1199,223.2844,-0.0099,
1620.1199,223.2844,-0.0099,
1620.3485,222.8540,-0.0098,
1620.6027,223.5365,-0.0396,
1620.3485,222.8540,-0.0098,
1620.8239,223.1156,-0.0394,
1620.6027,223.5365,-0.0396,
1620.6027,223.5365,-0.0396,
1620.8239,223.1156,-0.0394,
1621.0841,223.7878,-0.0891,
1620.8239,223.1156,-0.0394,
1621.2981,223.3766,-0.0885,
1621.0841,223.7878,-0.0891,
1621.0841,223.7878,-0.0891,
1621.2981,223.3766,-0.0885,
1621.5636,224.0382,-0.1584,
1621.2981,223.3766,-0.0885,
1621.7703,223.6365,-0.1572,
1621.5636,224.0382,-0.1584,
1621.5636,224.0382,-0.1584,
1621.7703,223.6365,-0.1572,
1622.0405,224.2873,-0.2472,
1621.7703,223.6365,-0.1572,
1622.2401,223.8951,-0.2455,
1622.0405,224.2873,-0.2472,
1622.0405,224.2873,-0.2472,
1622.2401,223.8951,-0.2455,
1622.5143,224.5347,-0.3555,
1622.2401,223.8951,-0.2455,
1622.7068,224.1519,-0.3530,
1622.5143,224.5347,-0.3555,
1622.5143,224.5347,-0.3555,
1622.7068,224.1519,-0.3530,
1622.9843,224.7801,-0.4832,
1622.7068,224.1519,-0.3530,
1623.1697,224.4067,-0.4798,
1622.9843,224.7801,-0.4832,
1622.9843,224.7801,-0.4832,
1623.1697,224.4067,-0.4798,
1623.4498,225.0232,-0.6301,
1623.1697,224.4067,-0.4798,
1623.6284,224.6591,-0.6257,
1623.4498,225.0232,-0.6301,
1623.4498,225.0232,-0.6301,
1623.6284,224.6591,-0.6257,
1623.9103,225.2637,-0.7960,
1623.6284,224.6591,-0.6257,
1624.0820,224.9088,-0.7904,
1623.9103,225.2637,-0.7960,
1623.9103,225.2637,-0.7960,
1624.0820,224.9088,-0.7904,
1624.3652,225.5012,-0.9806,
1624.0820,224.9088,-0.7904,
1624.5302,225.1554,-0.9738,
1624.3652,225.5012,-0.9806,
1624.3652,225.5012,-0.9806,
1624.5302,225.1554,-0.9738,
1624.8138,225.7355,-1.1838,
1624.5302,225.1554,-0.9738,
1624.9722,225.3987,-1.1756,
1624.8138,225.7355,-1.1838,
1624.8138,225.7355,-1.1838,
1624.9722,225.3987,-1.1756,
1625.2556,225.9662,-1.4052,
1624.9722,225.3987,-1.1756,
1625.4077,225.6383,-1.3955,
1625.2556,225.9662,-1.4052,
1625.2556,225.9662,-1.4052,
1625.4077,225.6383,-1.3955,
1625.6899,226.1930,-1.6447,
1625.4077,225.6383,-1.3955,
1625.8358,225.8739,-1.6333,
1625.6899,226.1930,-1.6447,
1625.6899,226.1930,-1.6447,
1625.8358,225.8739,-1.6333,
1626.1163,226.4156,-1.9017,
1625.8358,225.8739,-1.6333,
1626.2560,226.1052,-1.8886,
1626.1163,226.4156,-1.9017,
1626.1163,226.4156,-1.9017,
1626.2560,226.1052,-1.8886,
1626.5341,226.6338,-2.1761,
1626.2560,226.1052,-1.8886,
1626.6678,226.3319,-2.1612,
1626.5341,226.6338,-2.1761,
1626.5341,226.6338,-2.1761,
1626.6678,226.3319,-2.1612,
1626.9427,226.8472,-2.4674,
1626.6678,226.3319,-2.1612,
1627.0709,226.5537,-2.4506,
1626.9427,226.8472,-2.4674,
1626.9427,226.8472,-2.4674,
1627.0709,226.5537,-2.4506,
1627.3418,227.0555,-2.7753,
1627.0709,226.5537,-2.4506,
1627.4644,226.7703,-2.7564,
1627.3418,227.0555,-2.7753,
1627.3418,227.0555,-2.7753,
1627.4644,226.7703,-2.7564,
1627.7305,227.2586,-3.0994,
1627.4644,226.7703,-2.7564,
1627.8479,226.9814,-3.0784,
1627.7305,227.2586,-3.0994,
1627.7305,227.2586,-3.0994,
1627.8479,226.9814,-3.0784,
1628.1086,227.4560,-3.4392,
1627.8479,226.9814,-3.0784,
1628.2211,227.1867,-3.4159,
1628.1086,227.4560,-3.4392,
1628.1086,227.4560,-3.4392,
1628.2211,227.1867,-3.4159,
1628.4756,227.6476,-3.7943,
1628.2211,227.1867,-3.4159,
1628.5833,227.3860,-3.7687,
1628.4756,227.6476,-3.7943,
1628.4756,227.6476,-3.7943,
1628.5833,227.3860,-3.7687,
1628.8308,227.8331,-4.1641,
1628.5833,227.3860,-3.7687,
1628.9340,227.5790,-4.1363,
1628.8308,227.8331,-4.1641,
1628.8308,227.8331,-4.1641,
1628.9340,227.5790,-4.1363,
1629.1738,228.0123,-4.5484,
1628.9340,227.5790,-4.1363,
1629.2727,227.7655,-4.5181,
1629.1738,228.0123,-4.5484,
1629.1738,228.0123,-4.5484,
1629.2727,227.7655,-4.5181,
1629.5043,228.1848,-4.9464,
1629.2727,227.7655,-4.5181,
1629.5992,227.9452,-4.9136,
1629.5043,228.1848,-4.9464,
1629.5043,228.1848,-4.9464,
1629.5992,227.9452,-4.9136,
1629.8218,228.3506,-5.3577,
1629.5992,227.9452,-4.9136,
1629.9128,228.1178,-5.3224,
1629.8218,228.3506,-5.3577,
1629.8218,228.3506,-5.3577,
1629.9128,228.1178,-5.3224,
1630.2134,228.2832,-5.7439,
1629.9128,228.1178,-5.3224,
1630.0095,227.8908,-5.2899,
1630.2134,228.2832,-5.7439,
1630.4047,227.8479,-5.6771,
1630.3748,227.9114,-5.6863,
1630.0095,227.8908,-5.2899,
1630.3748,227.9114,-5.6863,
1630.3064,228.0627,-5.7090,
1630.0095,227.8908,-5.2899,
1630.0095,227.8908,-5.2899,
1630.3064,228.0627,-5.7090,
1630.2134,228.2832,-5.7439,
1620.3674,221.7374,0.0000,
1620.6262,221.3225,0.0000,
1620.8286,222.0182,-0.0097,
1620.6262,221.3225,0.0000,
1621.0800,221.6125,-0.0097,
1620.8286,222.0182,-0.0097,
1620.8286,222.0182,-0.0097,
1621.0800,221.6125,-0.0097,
1621.2893,222.2986,-0.0389,
1621.0800,221.6125,-0.0097,
1621.5331,221.9021,-0.0387,
1621.2893,222.2986,-0.0389,
1621.2893,222.2986,-0.0389,
1621.5331,221.9021,-0.0387,
1621.7487,222.5783,-0.0874,
1621.5331,221.9021,-0.0387,
1621.9851,222.1910,-0.0869,
1621.7487,222.5783,-0.0874,
1621.7487,222.5783,-0.0874,
1621.9851,222.1910,-0.0869,
1622.2062,222.8569,-0.1553,
1621.9851,222.1910,-0.0869,
1622.4352,222.4788,-0.1544,
1622.2062,222.8569,-0.1553,
1622.2062,222.8569,-0.1553,
1622.4352,222.4788,-0.1544,
1622.6615,223.1340,-0.2424,
1622.4352,222.4788,-0.1544,
1622.8831,222.7650,-0.2411,
1622.6615,223.1340,-0.2424,
1622.6615,223.1340,-0.2424,
1622.8831,222.7650,-0.2411,
1623.1138,223.4093,-0.3486,
1622.8831,222.7650,-0.2411,
1623.3281,223.0494,-0.3467,
1623.1138,223.4093,-0.3486,
1623.1138,223.4093,-0.3486,
1623.3281,223.0494,-0.3467,
1623.5625,223.6825,-0.4739,
1623.3281,223.0494,-0.3467,
1623.7695,223.3316,-0.4713,
1623.5625,223.6825,-0.4739,
1623.5625,223.6825,-0.4739,
1623.7695,223.3316,-0.4713,
1624.0070,223.9532,-0.6179,
1623.7695,223.3316,-0.4713,
